544:8852,13052,9095,13013,8840,10113,13048,12351,8844,8963,13058,13056,8847,13096,13025,8837,13057,13009,12624,13043,12635,13054,9025,13022,13029,11213,13092,11215,12623,13035
563:12618,13167,12620,12622,11213,11150,8844,13171,11180,12623,12631,12621,12633,11145,9541,9103,9315,13138,8883,8837,12351,9095,11359,11280,12619,12624,9825,12626,12635,11269
17:5033,8990,8845,8789,10111,12620,12492,8796,11210,12350,8788,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637,4638,4639,4640,4641
588:11269,7172,12294,12345,12342,11268,4640,11212,11213,12861,11270,10784,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637,4638,4639,4641
590:13042,11148,13015,13090,13048,13080,13104,13017,9021,11185,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637,4638,4639,4640,4641,4642
600:11353,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637,4638,4639,4640,4641,4642,4643,5022,5023,5024,5027,5028,5029,5031,5033
632:13170,12622,12624,11198,8833,12625,11442,12296,11214,8787,13114,9581,12343,8846,11152,11281,11150,8855,8841,9020,11360,11284,12621,12620,13072,12351,11270,11210,13040,8990
676:8832,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637,4638,4639,4640,4641,4642,4643,5022,5023,5024,5027,5028,5029,5031,5033
17:5033,8990,8845,8789,10111,12620,12492,8796,11210,12350,8788,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637,4638,4639,4640,4641
686:10116,12619,10113,9099,12623,12871,13025,9586,13071,11280,12631,12621,12618,12633,5027,9511,12620,11874,12622,9510,11179,8990,9505,9504,13114,12868,4622,4623,4624,4625
694:9330,13131,13167,12478,12852,12861,13170,11193,9328,8920,5022,5023,7164,12853,9091,5024,9314,7166,12856,7163,11412,10783,9989,7172,7160,4622,4623,4624,4625,4626
704:12620,8846,12290,11150,9088,8394,8845,8851,11441,11427,8789,10111,8843,12492,11443,11428,9510,9092,13064,9097,8796,11426,11210,9317,12350,8788,9096,12618,13167,11284
705:12630,12343,12622,13170,9581,8846,11152,11150,8794,8841,8833,12625,12621,12620,12351,12296,11270,11210,13040,8990,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631
713:13171,9103,13013,12620,9315,12618,13167,11151,12856,11274,8846,12636,8845,8837,11150,12860,8851,11180,12631,12621,8789,10111,12633,13136,9541,10788,8835,13138,12622,10112
714:13136,8898,12301,9580,8840,8852,9086,12351,11145,10116,8835,10112,10111,13061,9586,9096,12618,9826,13167,13019,10106,12297,9094,12620,11284,12304,9534,9033,9104,13133
723:12200,12201,12378,12379,12380,11180,11179,10116,10113,9586,13071,11280,9319,11183,11193,8990,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636
732:9542,11192,9035,7513,11195,11354,11194,12345,8393,11358,9100,10097,10106,11212,13037,12347,11181,8421,13045,11197,13043,11207,12303,4622,4623,4624,4625,4626,4627,4628
744:13020,13090,13024,13042,11148,13044,13015,13102,13096,13048,8845,13023,13009,13080,13013,12625,13104,13010,13022,8837,13029,13017,9095,9021,12624,8844,11185,12635,8852,9102
751:13092,8850,11352,8852,11360,11319,9548,13102,13013,11359,13018,8840,13052,13101,13058,13056,11187,13096,12351,13057,11183,13009,9026,13043,13029,13035,4622,4623,4624,4625
752:13013,11319,11352,8852,11360,8840,13102,13018,12351,13052,13101,13058,13056,13096,12736,13057,13009,13043,13029,13092,13035,9096,12618,13167,12620,11284,13133,8850,8844,11149
17:5033,8990,8845,8789,10111,12620,12492,8796,11210,12350,8788,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637,4638,4639,4640,4641
788:12628,10108,10115,10107,10116,9084,10111,10114,9031,12862,12627,9090,9083,13118,13048,9551,8838,9094,8836,8839,9035,11211,13114,9544,11188,12863,11193,12864,10790,12340
795:8847,13091,13044,13022,13020,10113,13102,13096,13048,13024,7167,13052,8963,13023,13009,13025,13010,9318,13029,9095,13054,9096,12618,13167,12620,11284,13133,8850,8844,11149
812:8837,9095,11213,12622,11194,13170,11197,11276,9581,8846,11152,11150,8841,8833,12625,12621,12624,8844,12620,12635,8852,12351,12296,11215,11270,12632,11356,11210,13040,9025
832:8837,12618,13167,8834,9095,11213,11194,11276,11197,12620,11150,8844,13171,11180,12623,12631,12621,12633,9541,9103,9315,13138,12622,8883,12351,11280,12619,12624,9825,12635
17:5033,8990,8845,8789,10111,12620,12492,8796,11210,12350,8788,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637,4638,4639,4640,4641
854:12493,13135,11281,13139,11150,8848,9090,12491,9097,9092,13098,13095,13087,11179,9026,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637
861:11281,8846,13030,13087,8776,8842,9548,9989,9996,11187,11319,11213,13011,12440,9534,9031,9096,12618,13039,13054,13167,11143,11337,12620,13106,9036,11284,13133,8850,8844
17:5033,8990,8845,8789,10111,12620,12492,8796,11210,12350,8788,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637,4638,4639,4640,4641
876:11446,9104,7519,7510,11272,7518,9092,13038,9086,9088,13132,4634,8985,11358,9093,8778,8812,13091,4629,9992,11191,8792,10110,4642,7329,12750,8796,12751,9022,11188
885:11213,11269,12298,12294,13101,13048,12345,12342,10113,11268,13052,8963,11205,8847,11145,12350,4640,13025,11212,9027,9317,11359,12620,12861,12756,9095,12622,12349,12628,12626
886:13129,13135,9542,11145,11351,9030,13078,9538,12634,11354,11359,12620,12622,12626,11269,11213,12349,12303,11208,11207,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631
927:9986,8845,11268,11269,11212,8989,11270,8959,8928,8961,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637,4638,4639,4640,4641,4642
937:13133,9088,7514,11279,7310,8853,8845,7309,13013,12625,11273,8903,13090,13020,9102,13091,9553,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635
17:5033,8990,8845,8789,10111,12620,12492,8796,11210,12350,8788,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637,4638,4639,4640,4641
948:8837,9095,11213,12622,11194,13170,11197,11276,9581,8846,11152,11150,8841,8833,12625,12621,12624,8844,12620,12635,8852,12351,12296,11215,11270,12632,11356,11210,13040,9025
954:8833,8848,10107,11275,9089,9090,11272,10106,9316,10786,9510,7520,7512,8891,11273,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637
987:9554,11319,11148,13042,13100,13044,11196,13037,13079,13074,13038,12858,12340,9549,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637,4638
1005:12619,13167,12623,12871,12478,13170,12631,12621,8782,12618,12633,8960,5027,8920,9511,5022,5023,12620,11874,7164,12622,9510,12629,12853,9505,5024,9504,7166,12856,13131
1018:9330,12301,8849,13053,11193,13018,9328,9580,8852,9086,11145,10116,8835,10112,8840,10111,13061,9586,9826,12351,13019,10106,12297,9094,12304,9534,9033,9104,11208,12483
1034:8837,9095,11213,11194,11197,11276,13135,13078,12634,12624,8844,12635,8852,11215,12632,11356,9025,13024,9029,12492,8791,8839,13038,12623,8787,9027,11354,8783,12345,12342
1076:10115,10107,10116,10111,10114,9031,13132,8965,12294,12726,8842,9987,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637,4638,4639,4640
17:5033,8990,8845,8789,10111,12620,12492,8796,11210,12350,8788,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637,4638,4639,4640,4641
1100:11269,9986,13129,8845,11268,9542,11145,11351,9030,9538,11354,11212,11359,12620,12622,12626,8989,11270,11213,8959,8928,8961,12349,12303,11208,11207,4622,4623,4624,4625
1101:7501,12622,13080,13170,8847,8854,9581,8846,11280,11152,11150,8841,8833,12625,12621,9031,13114,12620,12351,12296,9325,11270,11210,13040,8990,4622,4623,4624,4625,4626
1116:13037,11268,13042,11269,11212,13044,11270,13039,9986,8817,11188,8845,13038,9549,8989,12294,8959,12345,12342,8928,8961,4622,4623,4624,4625,4626,4627,4628,4629,4630
1126:9324,8780,9580,8852,9086,12301,11145,10116,8835,10112,8840,10111,13061,9586,9826,12351,13019,10106,12297,9094,12304,9534,9033,9104,11208,12483,13062,12350,4622,4623
1132:8846,12290,11150,9088,12620,8394,8851,9098,11441,11352,11427,8843,11443,11428,9510,12490,9092,13064,9097,9672,11426,9317,9096,12618,13167,11284,13133,8850,8844,11149
1139:8841,9096,13087,13013,12622,9087,8846,13170,11150,12620,12621,9581,10118,11152,12351,8833,12625,12296,11270,12618,13167,11210,13040,8990,11284,13133,8850,8844,11149,13139
1151:11145,11359,12620,12622,12626,11269,11213,12303,11208,11207,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637,4638,4639,4640,4641,4642
1166:4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637,4638,4639,4640,4641,4642,4643,5022,5023,5024,5027,5028,5029,5031,5033,5034
1172:12301,9580,9094,8840,8852,9086,12628,12351,12862,11145,10116,12627,8835,13048,10112,9090,10111,9083,13061,9586,11211,13118,9096,12618,9826,13167,13019,10106,12297,12620
1197:13090,13013,13057,13009,13019,13018,13042,11148,8852,11150,12870,13015,8847,8840,13048,13052,13093,13058,8845,13056,9089,11213,13080,13096,12351,12625,13104,9091,11270,13017
1199:13167,13042,11148,13044,12478,13170,13015,13020,13102,13096,13024,13090,13048,8920,13023,5022,5023,13009,7164,13080,12853,13104,13010,13022,5024,13029,13017,7166,12856,9021
1224:12622,11150,12618,7514,13167,12621,12620,12351,7505,8846,13170,8841,13171,11180,12631,9581,12633,9541,9103,11152,9315,8833,12625,13138,12349,8883,11280,12619,9825,11211
1265:11149,8846,12290,11150,9088,12620,8394,8851,9540,11441,12636,11427,8843,8790,11443,11428,9510,9092,13064,9097,11426,9317,9096,12618,13167,11284,13133,8850,8844,13139
1277:11284,9082,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637,4638,4639,4640,4641,4642,4643,5022,5023,5024,5027,5028,5029,5031
1284:8846,13030,9989,9996,9096,12618,13167,12620,11284,13133,8850,8844,11149,13139,12301,12290,11150,13013,11271,11144,9088,13171,11180,8841,8849,11151,13134,11275,12631,12621
1285:8898,9580,8852,9086,12301,11145,10116,8835,10112,8840,10111,13061,9586,9826,12351,13019,10106,12297,9094,12304,9534,9033,9104,11208,12483,13062,12350,4622,4623,4624
1288:13167,8846,12290,11150,12478,9088,12620,8394,8851,13170,11441,11427,8920,5022,5023,8843,7164,12853,11443,11428,9510,5024,9092,13064,9097,7166,12856,13131,7163,11426
17:5033,8990,8845,8789,10111,12620,12492,8796,11210,12350,8788,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637,4638,4639,4640,4641
1304:9103,9315,13171,12618,13167,10115,11151,7161,12856,11274,12351,9091,12620,11150,12860,11180,12631,12621,12301,12633,9541,9580,13138,12622,8840,8883,8852,9086,11280,12619
1316:12618,13167,8846,8837,12620,11150,8851,13171,11180,12631,12621,12633,13136,9541,9103,10788,8835,9315,13138,12622,10112,8883,12351,11280,12619,9825,9092,9826,11211,12623
1327:9315,12618,13167,12488,8891,12620,11150,13171,11180,12631,12621,12633,9541,9103,13138,12622,8883,12351,11280,12619,9825,11211,12623,12984,11185,11183,9096,11284,9089,13133
17:5033,8990,8845,8789,10111,12620,12492,8796,11210,12350,8788,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637,4638,4639,4640,4641
1341:12302,9104,8837,9095,12624,8844,12635,8852,11215,12632,11356,9025,13024,9029,12492,8791,11213,8839,13038,12623,8787,9027,11354,8783,11194,11197,12345,12342,11276,8842
1346:9324,8780,9580,8852,9086,12301,11145,10116,8835,10112,8840,10111,13061,9586,9826,12351,13019,10106,12297,9094,12304,9534,9033,9104,11208,12483,13062,12350,4622,4623
1358:8780,9580,8852,9086,12301,11145,10116,8835,10112,8840,10111,13061,9586,9826,12351,13019,10106,12297,9094,12304,9534,9033,9104,11208,12483,13062,12350,4622,4623,4624
1389:9096,8846,13030,13013,9989,9996,10118,13132,12618,8965,13167,12620,12294,11284,12726,8842,9987,13133,8850,8844,11149,13139,12301,12290,11150,11271,11144,9088,13171,11180
1408:8967,11414,11144,11145,11274,11278,8834,11359,11277,12620,12622,12626,11269,13078,11213,12634,11192,9022,12303,11208,11207,4622,4623,4624,4625,4626,4627,4628,4629,4630
1459:13062,13170,13052,9579,13096,11284,13091,12622,8833,12625,13025,11281,13020,9551,11360,13072,10785,12754,12304,12296,11181,9020,8786,9096,12618,13167,12620,13133,8850,8844
1472:13170,10117,13100,13167,9097,12622,12478,8836,13072,9581,8846,8920,5022,5023,7164,11152,12853,11150,8841,8833,12625,12621,5024,7166,12856,13131,12620,7163,12351,12296
1474:8810,7508,8847,7328,11417,11824,10005,11358,9100,9102,13037,8855,13045,13043,12303,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637
1479:13170,12622,8833,12625,13167,12296,12478,9581,8846,8920,5022,5023,7164,11152,11281,12853,11150,8841,11360,11284,12621,5024,7166,12856,13131,12620,7163,13072,12351,11412
1481:12630,12343,7504,7307,11145,12622,11215,13170,11356,11277,9581,8846,11152,11150,8841,8833,12625,12621,12620,12351,12296,11270,11210,13040,8990,4622,4623,4624,4625,4626
1507:12871,13071,8854,10108,10113,10112,8847,10106,11276,8845,13017,13013,12625,8787,13090,13020,9102,13091,9553,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632
1514:8841,13087,12200,12201,12378,12379,12380,13132,8781,9087,9088,8387,8389,9086,8391,8386,8392,11193,8390,11179,8388,13091,11207,9093,8812,9096,12618,8965,13167,12620
1520:12345,11359,11179,8837,9095,11183,12624,8844,9026,12635,8852,11215,12632,11356,9025,13024,9029,12492,8791,11213,8839,13038,12623,8787,9027,11354,8783,11194,11197,12342
1521:12865,10112,8839,12758,9096,12618,13167,12620,11284,13133,8850,8844,11149,13139,8846,12301,12290,11150,13013,11271,11144,9088,13171,11180,8841,8849,11151,13134,11275,12631
1531:8845,9544,8789,10111,12620,12492,8796,11210,12350,8788,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637,4638,4639,4640,4641,4642
1533:8833,13170,8848,12622,12625,10107,12296,9089,9090,11272,9581,10786,8846,9510,7520,7512,11152,11281,11150,8841,11360,11284,12621,8891,12620,11273,13072,12351,11270,11210
1543:9542,11192,9035,11195,11354,11194,12345,10097,11212,9580,12347,11181,8852,9086,12301,11197,11145,10116,8835,10112,8840,10111,13061,9586,9826,12351,13019,10106,12297,9094
17:5033,8990,8845,8789,10111,12620,12492,8796,11210,12350,8788,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637,4638,4639,4640,4641
17:5033,8990,8845,8789,10111,12620,12492,8796,11210,12350,8788,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637,4638,4639,4640,4641
1557:9033,9580,8852,9086,12301,11145,10116,8835,10112,8840,10111,13061,9586,9826,12351,13019,10106,12297,9094,12304,9534,9104,11208,12483,13062,12350,4622,4623,4624,4625
1573:10115,8850,13092,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637,4638,4639,4640,4641,4642,4643,5022,5023,5024,5027,5028,5029
1579:10115,8850,13092,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637,4638,4639,4640,4641,4642,4643,5022,5023,5024,5027,5028,5029
1640:8924,8996,7504,9507,7307,9512,13032,8833,8848,9496,12723,9583,10786,9510,8896,9582,8916,8894,12742,9499,9498,8891,9089,11956,4622,4623,4624,4625,4626,4627
1661:9993,8900,11825,8394,8851,8846,12732,13034,12487,11441,12290,12719,11150,8782,8960,9088,11427,12727,8843,9031,13101,12629,12857,4634,12723,12620,8837,11443,12730,11428
1755:8924,9490,8845,8925,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637,4638,4639,4640,4641,4642,4643,5022,5023,5024,5027,5028
1767:9496,9994,5038,8921,12179,12180,12181,12182,12183,10792,8894,9037,9492,8985,8899,11940,8838,13014,12732,12755,9537,12861,12719,9989,9032,11270,9986,12863,12742,12864
1974:4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637,4638,4639,4640,4641,4642,4643,5022,5023,5024,5027,5028,5029,5031,5033,5034
2021:4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637,4638,4639,4640,4641,4642,4643,5022,5023,5024,5027,5028,5029,5031,5033,5034
2022:8852,13038,13086,11925,11872,13013,4623,12342,13040,4622,8840,4636,13052,4631,13058,13056,9985,13096,12351,4643,4642,8837,9095,4627,12485,13057,13009,12624,8844,13043
2024:4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637,4638,4639,4640,4641,4642,4643,5022,5023,5024,5027,5028,5029,5031,5033,5034
2026:8852,13048,13019,13018,13024,9095,13022,13042,11148,13086,13044,12870,13015,13020,10113,13102,13096,13090,11213,13040,13052,8963,13023,11144,8847,11145,13009,13080,11274,11278
2027:8837,8852,9095,11213,11194,13013,11197,11276,8840,13052,13058,13056,9985,13096,12351,13057,13009,12624,8844,13043,12635,9553,13029,13028,13092,11215,13035,12632,11356,9025
2030:13167,12618,12478,13170,12620,11150,13171,11180,13065,12631,12621,12633,8920,5022,5023,9541,9103,7164,9985,12853,9315,13138,12622,8883,13069,12351,5024,7166,12856,11280
2032:4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637,4638,4639,4640,4641,4642,4643,5022,5023,5024,5027,5028,5029,5031,5033,5034
2124:11360,13092,13170,8850,11352,8852,11925,11319,13102,11872,13013,13018,4623,4622,8833,12625,8840,4636,13052,13101,4631,13058,13056,11281,13096,12351,4643,4642,12622,11284
2177:12862,12871,9827,9982,12636,8984,12478,10115,12484,12479,12483,12482,12865,9507,9988,13015,9824,12860,13048,9992,13014,9990,12488,11188,12870,12868,4622,4623,4624,4625
2311:9992,9505,7331,10096,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637,4638,4639,4640,4641,4642,4643,5022,5023,5024,5027,5028
2421:7508,11196,11437,12438,7526,7329,7330,9029,11358,9100,13037,12342,12491,12340,13045,13043,11353,12303,8781,10010,9318,12758,4622,4623,4624,4625,4626,4627,4628,4629
2648:9983,12485,12179,12180,12181,12182,12183,9994,8985,13014,12732,12719,9989,9032,11270,9986,8894,12863,12742,12864,9037,4622,4623,4624,4625,4626,4627,4628,4629,4630
2665:12871,10108,10113,10112,8847,10106,13017,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637,4638,4639,4640,4641,4642,4643,5022,5023
2704:13170,8833,12625,11281,11360,12622,11284,12296,13072,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637,4638,4639,4640,4641,4642,4643
2706:12620,8845,12730,8789,10111,11337,12492,8796,11210,12350,8788,9096,12618,13167,11284,13133,8850,8844,11149,13139,8846,12301,12290,11150,13013,11271,11144,9088,13171,11180
2707:12635,11337,11213,12620,13038,8844,12888,12889,12890,12891,12892,12622,11145,8837,9095,11359,12624,10100,12626,11269,8852,9025,13009,13039,13010,11215,12623,10101,12632,10103
2710:13167,11149,12620,9540,12478,12636,13170,12622,11213,9096,12618,8920,5022,5023,11145,7164,12853,11284,8790,5024,7166,12856,11359,13131,13133,12626,11269,7163,8850,8844
2711:11149,11145,11359,12620,12622,12626,11269,11213,12303,11208,11207,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637,4638,4639,4640,4641
2716:13136,9096,12618,13167,12620,11284,13133,8850,8844,11149,13139,8846,12301,12290,11150,13013,11271,11144,9088,13171,11180,8841,8849,11151,13134,11275,12631,12621,11272,11278
2727:8841,13087,9094,10116,10113,9087,9586,13071,11280,11359,11183,11179,9026,8990,9096,12618,13167,12620,11284,13133,8850,8844,11149,13139,8846,12301,12290,11150,13013,11271
2740:8841,13087,9087,7169,12301,9580,8840,8852,9086,12351,11145,10116,8835,10112,10111,13061,9586,9096,12618,9826,13167,13019,10106,12297,9094,12620,12758,11284,12304,9534
2741:13136,9104,11273,11358,9100,13037,13045,13043,12303,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637,4638,4639,4640,4641,4642,4643
2745:11424,12485,9096,12618,13167,12620,11284,13133,8850,8844,11149,13139,8846,12301,12290,11150,13013,11271,11144,9088,13171,11180,8841,8849,11151,13134,11275,12631,12621,11272
2761:13167,12618,12478,13170,12620,11150,13171,11180,12631,12621,12633,8920,5022,5023,9541,9103,7164,12853,9315,13138,12622,8883,12351,5024,7166,12856,11280,12619,13131,9825
2773:11358,12753,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637,4638,4639,4640,4641,4642,4643,5022,5023,5024,5027,5028,5029,5031
2776:8899,7511,8989,8897,11357,10097,11807,12732,11818,12725,12720,12735,7304,12727,12484,9983,12723,12737,12730,12733,12731,12742,12736,12739,12726,12728,12721,12722,12738,8775
2780:9983,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637,4638,4639,4640,4641,4642,4643,5022,5023,5024,5027,5028,5029,5031,5033
2781:8845,13013,12625,13090,13020,9102,13091,9553,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637,4638,4639,4640,4641,4642,4643,5022
17:5033,8990,8845,8789,10111,12620,12492,8796,11210,12350,8788,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637,4638,4639,4640,4641
2798:8850,13167,12478,9548,13170,13092,8920,5022,5023,11187,7164,12853,5024,7166,12856,13131,7163,11412,10783,9989,7172,7160,4622,4623,4624,4625,4626,4627,4628,4629
2800:8849,12624,13076,11144,10113,8843,13083,13079,13071,13086,11280,11357,13105,11359,11360,12491,13020,13037,13102,13050,13024,13018,13023,11353,10791,9033,8853,8965,12727,9020
2807:8834,12620,8394,8851,8846,11441,12290,11150,9088,11427,11144,8843,11145,11274,11278,11443,11428,9510,9092,13064,9097,11359,11277,12622,12626,11269,13078,11426,13132,11213
17:5033,8990,8845,8789,10111,12620,12492,8796,11210,12350,8788,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637,4638,4639,4640,4641
2809:7169,12758,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637,4638,4639,4640,4641,4642,4643,5022,5023,5024,5027,5028,5029,5031
2812:12720,11818,8991,9031,8837,8958,10789,12738,8851,8846,9581,12725,5031,10788,8835,8919,10112,9994,8967,5038,5027,13136,5028,10786,9092,9826,7522,12297,11824,12759
17:5033,8990,8845,8789,10111,12620,12492,8796,11210,12350,8788,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637,4638,4639,4640,4641
2817:8851,9098,13167,9319,12478,13170,13092,8920,5022,5023,7164,12853,5024,7166,12856,13131,7163,11412,10783,9989,7172,7160,4622,4623,4624,4625,4626,4627,4628,4629
2818:9092,11272,8852,13013,9104,9090,8840,13052,13058,13056,13096,12351,13057,13098,13009,13095,13043,13029,13092,13035,9026,4622,4623,4624,4625,4626,4627,4628,4629,4630
2821:9025,9029,8852,9030,9032,9035,13013,9027,9021,9022,9090,8840,9036,13052,9038,9028,13058,9037,13056,9020,12725,13096,12351,12478,9092,13057,13098,13009,13095,13043
2823:8851,8846,13170,9092,11925,8394,11872,8837,4623,11441,12290,11150,4622,8833,12625,9088,4636,11427,4631,8843,11281,4643,10788,8835,4642,11360,12620,12622,10112,11284
2825:8836,9083,12628,12862,12627,13048,9090,11211,13118,9096,12618,13167,12620,11284,9551,8838,9094,8839,13133,9035,8850,8844,13114,11149,13139,8846,9544,11188,12863,11193
2826:13052,13090,10113,13057,9090,13009,8963,8847,9089,13048,9541,13025,9092,13098,9095,13095,13054,13022,11181,9033,9319,11188,9328,9026,8919,4622,4623,4624,4625,4626
2830:8849,12625,11418,11215,12624,11433,13076,9580,11144,10113,8843,13083,11352,13079,13071,11360,11319,13102,13018,13086,11280,13065,13101,10110,13023,13069,11270,8905,12725,4622
17:5033,8990,8845,8789,10111,12620,12492,8796,11210,12350,8788,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637,4638,4639,4640,4641
2892:11925,7501,8847,8854,11280,9031,13114,9325,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637,4638,4639,4640,4641,4642,4643,5022
2898:9104,11273,9086,13136,11359,9088,13132,9580,8852,11183,9026,12301,9093,11145,8812,13091,10116,8835,10112,8840,10111,13061,9586,9826,12351,13019,10106,12297,9094,12304
